Date,State,Total,Category,Sales
2023-05-16,Connecticut,89209323.4015873,,89209323.4015873
2023-05-17,Connecticut,89285287.55555555,,89285287.55555555
2023-05-18,Connecticut,89361251.7095238,,89361251.7095238
2023-05-19,Connecticut,89437215.86349206,,89437215.86349206
2023-05-20,Connecticut,89513180.01746032,,89513180.01746032
2023-05-21,Connecticut,89589144.17142856,,89589144.17142856
2023-05-22,Connecticut,89665108.32539682,,89665108.32539682
2023-05-23,Connecticut,89741072.47936507,,89741072.47936507
2023-05-24,Connecticut,89817036.63333333,,89817036.63333333
2023-05-25,Connecticut,89893000.78730159,,89893000.78730159
2023-05-26,Connecticut,89968964.94126983,,89968964.94126983
2023-05-27,Connecticut,90044929.09523809,,90044929.09523809
2023-05-28,Connecticut,90120893.24920633,,90120893.24920633
2023-05-29,Connecticut,90196857.4031746,,90196857.4031746
2023-05-30,Connecticut,90272821.55714285,,90272821.55714285
2023-05-31,Connecticut,90348785.7111111,,90348785.7111111
2023-06-01,Connecticut,90424749.86507936,,90424749.86507936
2023-06-02,Connecticut,90500714.01904762,,90500714.01904762
2023-06-03,Connecticut,90576678.17301586,,90576678.17301586
2023-06-04,Connecticut,90652642.32698412,,90652642.32698412
2023-06-05,Connecticut,90728606.48095237,,90728606.48095237
2023-06-06,Connecticut,90804570.63492063,,90804570.63492063
2023-06-07,Connecticut,90880534.78888889,,90880534.78888889
2023-06-08,Connecticut,90956498.94285713,,90956498.94285713
2023-06-09,Connecticut,91032463.09682539,,91032463.09682539
2023-06-10,Connecticut,91108427.25079365,,91108427.25079365
2023-06-11,Connecticut,91184391.4047619,,91184391.4047619
2023-06-12,Connecticut,91260355.55873016,,91260355.55873016
2023-06-13,Connecticut,91336319.7126984,,91336319.7126984
2023-06-14,Connecticut,91412283.86666666,,91412283.86666666
2023-06-15,Connecticut,91488248.02063492,,91488248.02063492
2023-06-16,Connecticut,91564212.17460316,,91564212.17460316
2023-06-17,Connecticut,91640176.32857142,,91640176.32857142
2023-06-18,Connecticut,91716140.48253967,,91716140.48253967
2023-06-19,Connecticut,91792104.63650793,,91792104.63650793
2023-06-20,Connecticut,91868068.79047619,,91868068.79047619
2023-06-21,Connecticut,91944032.94444443,,91944032.94444443
2023-06-22,Connecticut,92019997.09841269,,92019997.09841269
2023-06-23,Connecticut,92095961.25238095,,92095961.25238095
2023-06-24,Connecticut,92171925.4063492,,92171925.4063492
2023-06-25,Connecticut,92247889.56031746,,92247889.56031746
2023-06-26,Connecticut,92323853.7142857,,92323853.7142857
2023-06-27,Connecticut,92399817.86825396,,92399817.86825396
2023-06-28,Connecticut,92475782.02222222,,92475782.02222222
2023-06-29,Connecticut,92551746.17619047,,92551746.17619047
2023-06-30,Connecticut,92627710.33015873,,92627710.33015873
2023-07-01,Connecticut,92703674.48412699,,92703674.48412699
2023-07-02,Connecticut,92779638.63809523,,92779638.63809523
2023-07-03,Connecticut,92855602.79206349,,92855602.79206349
2023-07-04,Connecticut,92931566.94603173,,92931566.94603173
2023-07-05,Connecticut,93007531.1,Beverages,93007531.1
2023-07-06,Connecticut,92702135.51111111,,92702135.51111111
2023-07-07,Connecticut,92396739.92222221,,92396739.92222221
2023-07-08,Connecticut,92091344.33333333,,92091344.33333333
2023-07-09,Connecticut,91785948.74444444,,91785948.74444444
2023-07-10,Connecticut,91480553.15555555,,91480553.15555555
2023-07-11,Connecticut,91175157.56666666,,91175157.56666666
2023-07-12,Connecticut,90869761.97777778,,90869761.97777778
2023-07-13,Connecticut,90564366.38888888,,90564366.38888888
2023-07-14,Connecticut,90258970.8,,90258970.8
2023-07-15,Connecticut,89953575.21111111,,89953575.21111111
2023-07-16,Connecticut,89648179.62222221,,89648179.62222221
2023-07-17,Connecticut,89342784.03333333,,89342784.03333333
2023-07-18,Connecticut,89037388.44444445,,89037388.44444445
2023-07-19,Connecticut,88731992.85555555,,88731992.85555555
2023-07-20,Connecticut,88426597.26666667,,88426597.26666667
2023-07-21,Connecticut,88121201.67777778,,88121201.67777778
2023-07-22,Connecticut,87815806.08888888,,87815806.08888888
2023-07-23,Connecticut,87510410.5,,87510410.5
2023-07-24,Connecticut,87205014.91111112,,87205014.91111112
2023-07-25,Connecticut,86899619.32222222,,86899619.32222222
2023-07-26,Connecticut,86594223.73333333,,86594223.73333333
2023-07-27,Connecticut,86288828.14444445,,86288828.14444445
2023-07-28,Connecticut,85983432.55555555,,85983432.55555555
2023-07-29,Connecticut,85678036.96666667,,85678036.96666667
2023-07-30,Connecticut,85372641.37777779,,85372641.37777779
2023-07-31,Connecticut,85067245.78888889,,85067245.78888889
2023-08-01,Connecticut,84761850.2,Beverages,84761850.2
2023-08-02,Connecticut,84962698.3882353,,84962698.3882353
2023-08-03,Connecticut,85163546.57647058,,85163546.57647058
2023-08-04,Connecticut,85364394.76470588,,85364394.76470588
2023-08-05,Connecticut,85565242.95294118,,85565242.95294118
2023-08-06,Connecticut,85766091.14117648,,85766091.14117648
2023-08-07,Connecticut,85966939.32941176,,85966939.32941176
2023-08-08,Connecticut,86167787.51764706,,86167787.51764706
2023-08-09,Connecticut,86368635.70588236,,86368635.70588236
2023-08-10,Connecticut,86569483.89411765,,86569483.89411765
2023-08-11,Connecticut,86770332.08235294,,86770332.08235294
2023-08-12,Connecticut,86971180.27058823,,86971180.27058823
2023-08-13,Connecticut,87172028.45882353,,87172028.45882353
2023-08-14,Connecticut,87372876.64705883,,87372876.64705883
2023-08-15,Connecticut,87573724.83529411,,87573724.83529411
2023-08-16,Connecticut,87774573.02352941,,87774573.02352941
2023-08-17,Connecticut,87975421.21176471,,87975421.21176471
2023-08-18,Connecticut,88176269.4,,88176269.4
2023-08-19,Connecticut,88377117.58823529,,88377117.58823529
2023-08-20,Connecticut,88577965.77647059,,88577965.77647059
2023-08-21,Connecticut,88778813.96470588,,88778813.96470588
2023-08-22,Connecticut,88979662.15294117,,88979662.15294117
2023-08-23,Connecticut,89180510.34117647,,89180510.34117647
2023-08-24,Connecticut,89381358.52941176,,89381358.52941176
2023-08-25,Connecticut,89582206.71764706,,89582206.71764706
2023-08-26,Connecticut,89783054.90588234,,89783054.90588234
2023-08-27,Connecticut,89983903.09411764,,89983903.09411764
2023-08-28,Connecticut,90184751.28235294,,90184751.28235294
2023-08-29,Connecticut,90385599.47058824,,90385599.47058824
2023-08-30,Connecticut,90586447.65882352,,90586447.65882352
2023-08-31,Connecticut,90787295.84705882,,90787295.84705882
2023-09-01,Connecticut,90988144.03529412,,90988144.03529412
2023-09-02,Connecticut,91188992.2235294,,91188992.2235294
2023-09-03,Connecticut,91389840.4117647,,91389840.4117647
2023-09-04,Connecticut,91590688.6,Beverages,91590688.6
2023-09-05,Connecticut,91486469.56292135,,91486469.56292135
2023-09-06,Connecticut,91382250.5258427,,91382250.5258427
2023-09-07,Connecticut,91278031.48876403,,91278031.48876403
2023-09-08,Connecticut,91173812.45168538,,91173812.45168538
2023-09-09,Connecticut,91069593.41460674,,91069593.41460674
2023-09-10,Connecticut,90965374.37752809,,90965374.37752809
2023-09-11,Connecticut,90861155.34044944,,90861155.34044944
2023-09-12,Connecticut,90756936.30337077,,90756936.30337077
2023-09-13,Connecticut,90652717.26629212,,90652717.26629212
2023-09-14,Connecticut,90548498.22921348,,90548498.22921348
2023-09-15,Connecticut,90444279.19213483,,90444279.19213483
2023-09-16,Connecticut,90340060.15505618,,90340060.15505618
2023-09-17,Connecticut,90235841.11797753,,90235841.11797753
2023-09-18,Connecticut,90131622.08089887,,90131622.08089887
2023-09-19,Connecticut,90027403.04382022,,90027403.04382022
2023-09-20,Connecticut,89923184.00674157,,89923184.00674157
2023-09-21,Connecticut,89818964.96966292,,89818964.96966292
2023-09-22,Connecticut,89714745.93258427,,89714745.93258427
2023-09-23,Connecticut,89610526.8955056,,89610526.8955056
2023-09-24,Connecticut,89506307.85842696,,89506307.85842696
2023-09-25,Connecticut,89402088.82134831,,89402088.82134831
2023-09-26,Connecticut,89297869.78426966,,89297869.78426966
2023-09-27,Connecticut,89193650.74719101,,89193650.74719101
2023-09-28,Connecticut,89089431.71011235,,89089431.71011235
2023-09-29,Connecticut,88985212.6730337,,88985212.6730337
2023-09-30,Connecticut,88880993.63595505,,88880993.63595505
2023-10-01,Connecticut,88776774.5988764,,88776774.5988764
2023-10-02,Connecticut,88672555.56179775,,88672555.56179775
2023-10-03,Connecticut,88568336.52471909,,88568336.52471909
2023-10-04,Connecticut,88464117.48764044,,88464117.48764044
2023-10-05,Connecticut,88359898.45056179,,88359898.45056179
2023-10-06,Connecticut,88255679.41348314,,88255679.41348314
2023-10-07,Connecticut,88151460.3764045,,88151460.3764045
2023-10-08,Connecticut,88047241.33932585,,88047241.33932585
2023-10-09,Connecticut,87943022.30224718,,87943022.30224718
2023-10-10,Connecticut,87838803.26516853,,87838803.26516853
2023-10-11,Connecticut,87734584.22808988,,87734584.22808988
2023-10-12,Connecticut,87630365.19101124,,87630365.19101124
2023-10-13,Connecticut,87526146.15393259,,87526146.15393259
2023-10-14,Connecticut,87421927.11685392,,87421927.11685392
2023-10-15,Connecticut,87317708.07977527,,87317708.07977527
2023-10-16,Connecticut,87213489.04269662,,87213489.04269662
2023-10-17,Connecticut,87109270.00561798,,87109270.00561798
2023-10-18,Connecticut,87005050.96853933,,87005050.96853933
2023-10-19,Connecticut,86900831.93146066,,86900831.93146066
2023-10-20,Connecticut,86796612.89438201,,86796612.89438201
2023-10-21,Connecticut,86692393.85730337,,86692393.85730337
2023-10-22,Connecticut,86588174.82022472,,86588174.82022472
2023-10-23,Connecticut,86483955.78314607,,86483955.78314607
2023-10-24,Connecticut,86379736.7460674,,86379736.7460674
2023-10-25,Connecticut,86275517.70898876,,86275517.70898876
2023-10-26,Connecticut,86171298.6719101,,86171298.6719101
2023-10-27,Connecticut,86067079.63483146,,86067079.63483146
2023-10-28,Connecticut,85962860.59775281,,85962860.59775281
2023-10-29,Connecticut,85858641.56067416,,85858641.56067416
2023-10-30,Connecticut,85754422.5235955,,85754422.5235955
2023-10-31,Connecticut,85650203.48651685,,85650203.48651685
2023-11-01,Connecticut,85545984.4494382,,85545984.4494382
2023-11-02,Connecticut,85441765.41235955,,85441765.41235955
2023-11-03,Connecticut,85337546.37528089,,85337546.37528089
2023-11-04,Connecticut,85233327.33820224,,85233327.33820224
2023-11-05,Connecticut,85129108.30112359,,85129108.30112359
2023-11-06,Connecticut,85024889.26404494,,85024889.26404494
2023-11-07,Connecticut,84920670.22696629,,84920670.22696629
2023-11-08,Connecticut,84816451.18988764,,84816451.18988764
2023-11-09,Connecticut,84712232.15280898,,84712232.15280898
2023-11-10,Connecticut,84608013.11573033,,84608013.11573033
2023-11-11,Connecticut,84503794.07865168,,84503794.07865168
2023-11-12,Connecticut,84399575.04157303,,84399575.04157303
2023-11-13,Connecticut,84295356.00449438,,84295356.00449438
2023-11-14,Connecticut,84191136.96741572,,84191136.96741572
2023-11-15,Connecticut,84086917.93033707,,84086917.93033707
2023-11-16,Connecticut,83982698.89325842,,83982698.89325842
2023-11-17,Connecticut,83878479.85617977,,83878479.85617977
2023-11-18,Connecticut,83774260.81910113,,83774260.81910113
2023-11-19,Connecticut,83670041.78202246,,83670041.78202246
2023-11-20,Connecticut,83565822.74494381,,83565822.74494381
2023-11-21,Connecticut,83461603.70786516,,83461603.70786516
2023-11-22,Connecticut,83357384.67078651,,83357384.67078651
2023-11-23,Connecticut,83253165.63370787,,83253165.63370787
2023-11-24,Connecticut,83148946.5966292,,83148946.5966292
2023-11-25,Connecticut,83044727.55955055,,83044727.55955055
2023-11-26,Connecticut,82940508.5224719,,82940508.5224719
2023-11-27,Connecticut,82836289.48539326,,82836289.48539326
2023-11-28,Connecticut,82732070.4483146,,82732070.4483146
2023-11-29,Connecticut,82627851.41123596,,82627851.41123596
2023-11-30,Connecticut,82523632.3741573,,82523632.3741573
2023-12-01,Connecticut,82419413.33707865,,82419413.33707865
2023-12-02,Connecticut,82315194.3,Beverages,82315194.3
2023-12-03,Connecticut,95286711.4,Beverages,95286711.4
2019-01-12,Florida,358112985.7,Beverages,358112985.7
2019-01-13,Florida,358658216.30172414,,358658216.30172414
2019-01-14,Florida,359203446.9034483,,359203446.9034483
2019-01-15,Florida,359748677.50517243,,359748677.50517243
2019-01-16,Florida,360293908.1068965,,360293908.1068965
2019-01-17,Florida,360839138.70862067,,360839138.70862067
2019-01-18,Florida,361384369.3103448,,361384369.3103448
2019-01-19,Florida,361929599.91206896,,361929599.91206896
2019-01-20,Florida,362474830.5137931,,362474830.5137931
2019-01-21,Florida,363020061.11551726,,363020061.11551726
2019-01-22,Florida,363565291.71724135,,363565291.71724135
2019-01-23,Florida,364110522.3189655,,364110522.3189655
2019-01-24,Florida,364655752.92068964,,364655752.92068964
2019-01-25,Florida,365200983.5224138,,365200983.5224138
2019-01-26,Florida,365746214.12413794,,365746214.12413794
2019-01-27,Florida,366291444.7258621,,366291444.7258621
2019-01-28,Florida,366836675.32758623,,366836675.32758623
2019-01-29,Florida,367381905.9293103,,367381905.9293103
2019-01-30,Florida,367927136.53103447,,367927136.53103447
2019-01-31,Florida,368472367.1327586,,368472367.1327586
2019-02-01,Florida,369017597.73448277,,369017597.73448277
2019-02-02,Florida,369562828.3362069,,369562828.3362069
2019-02-03,Florida,370108058.93793106,,370108058.93793106
2019-02-04,Florida,370653289.53965515,,370653289.53965515
2019-02-05,Florida,371198520.1413793,,371198520.1413793
2019-02-06,Florida,371743750.74310344,,371743750.74310344
2019-02-07,Florida,372288981.3448276,,372288981.3448276
2019-02-08,Florida,372834211.94655174,,372834211.94655174
2019-02-09,Florida,373379442.5482759,,373379442.5482759
2019-02-10,Florida,373924673.15000004,,373924673.15000004
2019-02-11,Florida,374469903.7517241,,374469903.7517241
2019-02-12,Florida,375015134.3534483,,375015134.3534483
2019-02-13,Florida,375560364.9551724,,375560364.9551724
2019-02-14,Florida,376105595.55689657,,376105595.55689657
2019-02-15,Florida,376650826.1586207,,376650826.1586207
2019-02-16,Florida,377196056.76034486,,377196056.76034486
2019-02-17,Florida,377741287.36206895,,377741287.36206895
2019-02-18,Florida,378286517.9637931,,378286517.9637931
2019-02-19,Florida,378831748.56551725,,378831748.56551725
2019-02-20,Florida,379376979.1672414,,379376979.1672414
2019-02-21,Florida,379922209.76896554,,379922209.76896554
2019-02-22,Florida,380467440.3706897,,380467440.3706897
2019-02-23,Florida,381012670.9724138,,381012670.9724138
2019-02-24,Florida,381557901.5741379,,381557901.5741379
2019-02-25,Florida,382103132.1758621,,382103132.1758621
2019-02-26,Florida,382648362.7775862,,382648362.7775862
2019-02-27,Florida,383193593.37931037,,383193593.37931037
2019-02-28,Florida,383738823.9810345,,383738823.9810345
2019-03-01,Florida,384284054.58275867,,384284054.58275867
2019-03-02,Florida,384829285.18448275,,384829285.18448275
2019-03-03,Florida,385374515.7862069,,385374515.7862069
2019-03-04,Florida,385919746.38793105,,385919746.38793105
2019-03-05,Florida,386464976.9896552,,386464976.9896552
2019-03-06,Florida,387010207.59137934,,387010207.59137934
2019-03-07,Florida,387555438.1931035,,387555438.1931035
2019-03-08,Florida,388100668.7948276,,388100668.7948276
2019-03-09,Florida,388645899.3965517,,388645899.3965517
2019-03-10,Florida,389191129.9982759,,389191129.9982759
2019-03-11,Florida,389736360.6,Beverages,389736360.6
2019-03-12,Florida,389825106.78791213,,389825106.78791213
2019-03-13,Florida,389913852.9758242,,389913852.9758242
2019-03-14,Florida,390002599.1637363,,390002599.1637363
2019-03-15,Florida,390091345.3516484,,390091345.3516484
2019-03-16,Florida,390180091.53956044,,390180091.53956044
2019-03-17,Florida,390268837.72747254,,390268837.72747254
2019-03-18,Florida,390357583.91538465,,390357583.91538465
2019-03-19,Florida,390446330.1032967,,390446330.1032967
2019-03-20,Florida,390535076.2912088,,390535076.2912088
2019-03-21,Florida,390623822.4791209,,390623822.4791209
2019-03-22,Florida,390712568.66703296,,390712568.66703296
2019-03-23,Florida,390801314.85494506,,390801314.85494506
2019-03-24,Florida,390890061.04285717,,390890061.04285717
2019-03-25,Florida,390978807.2307693,,390978807.2307693
2019-03-26,Florida,391067553.4186813,,391067553.4186813
2019-03-27,Florida,391156299.60659343,,391156299.60659343
2019-03-28,Florida,391245045.79450554,,391245045.79450554
2019-03-29,Florida,391333791.9824176,,391333791.9824176
2019-03-30,Florida,391422538.1703297,,391422538.1703297
2019-03-31,Florida,391511284.3582418,,391511284.3582418
2019-04-01,Florida,391600030.54615384,,391600030.54615384
2019-04-02,Florida,391688776.73406595,,391688776.73406595
2019-04-03,Florida,391777522.92197806,,391777522.92197806
2019-04-04,Florida,391866269.1098901,,391866269.1098901
2019-04-05,Florida,391955015.2978022,,391955015.2978022
2019-04-06,Florida,392043761.4857143,,392043761.4857143
2019-04-07,Florida,392132507.67362636,,392132507.67362636
2019-04-08,Florida,392221253.86153847,,392221253.86153847
2019-04-09,Florida,392310000.0494506,,392310000.0494506
2019-04-10,Florida,392398746.2373626,,392398746.2373626
2019-04-11,Florida,392487492.4252747,,392487492.4252747
2019-04-12,Florida,392576238.61318684,,392576238.61318684
2019-04-13,Florida,392664984.8010989,,392664984.8010989
2019-04-14,Florida,392753730.989011,,392753730.989011
2019-04-15,Florida,392842477.1769231,,392842477.1769231
2019-04-16,Florida,392931223.3648352,,392931223.3648352
2019-04-17,Florida,393019969.55274725,,393019969.55274725
2019-04-18,Florida,393108715.74065936,,393108715.74065936
2019-04-19,Florida,393197461.92857146,,393197461.92857146
2019-04-20,Florida,393286208.1164835,,393286208.1164835
2019-04-21,Florida,393374954.3043956,,393374954.3043956
2019-04-22,Florida,393463700.4923077,,393463700.4923077
2019-04-23,Florida,393552446.68021977,,393552446.68021977
2019-04-24,Florida,393641192.8681319,,393641192.8681319
2019-04-25,Florida,393729939.056044,,393729939.056044
2019-04-26,Florida,393818685.243956,,393818685.243956
2019-04-27,Florida,393907431.43186814,,393907431.43186814
2019-04-28,Florida,393996177.61978024,,393996177.61978024
2019-04-29,Florida,394084923.8076923,,394084923.8076923
2019-04-30,Florida,394173669.9956044,,394173669.9956044
2019-05-01,Florida,394262416.1835165,,394262416.1835165
2019-05-02,Florida,394351162.37142855,,394351162.37142855
2019-05-03,Florida,394439908.55934066,,394439908.55934066
2019-05-04,Florida,394528654.74725276,,394528654.74725276
2019-05-05,Florida,394617400.9351648,,394617400.9351648
2019-05-06,Florida,394706147.1230769,,394706147.1230769
2019-05-07,Florida,394794893.310989,,394794893.310989
2019-05-08,Florida,394883639.4989011,,394883639.4989011
2019-05-09,Florida,394972385.6868132,,394972385.6868132
2019-05-10,Florida,395061131.8747253,,395061131.8747253
2019-05-11,Florida,395149878.0626374,,395149878.0626374
2019-05-12,Florida,395238624.25054944,,395238624.25054944
2019-05-13,Florida,395327370.43846154,,395327370.43846154
2019-05-14,Florida,395416116.62637365,,395416116.62637365
2019-05-15,Florida,395504862.8142857,,395504862.8142857
2019-05-16,Florida,395593609.0021978,,395593609.0021978
2019-05-17,Florida,395682355.1901099,,395682355.1901099
2019-05-18,Florida,395771101.37802196,,395771101.37802196
2019-05-19,Florida,395859847.56593406,,395859847.56593406
2019-05-20,Florida,395948593.75384617,,395948593.75384617
2019-05-21,Florida,396037339.9417582,,396037339.9417582
2019-05-22,Florida,396126086.1296703,,396126086.1296703
2019-05-23,Florida,396214832.3175824,,396214832.3175824
2019-05-24,Florida,396303578.5054945,,396303578.5054945
2019-05-25,Florida,396392324.6934066,,396392324.6934066
2019-05-26,Florida,396481070.8813187,,396481070.8813187
2019-05-27,Florida,396569817.06923074,,396569817.06923074
2019-05-28,Florida,396658563.25714284,,396658563.25714284
2019-05-29,Florida,396747309.44505495,,396747309.44505495
2019-05-30,Florida,396836055.63296705,,396836055.63296705
2019-05-31,Florida,396924801.8208791,,396924801.8208791
2019-06-01,Florida,397013548.0087912,,397013548.0087912
2019-06-02,Florida,397102294.1967033,,397102294.1967033
2019-06-03,Florida,397191040.38461536,,397191040.38461536
2019-06-04,Florida,397279786.57252747,,397279786.57252747
2019-06-05,Florida,397368532.7604396,,397368532.7604396
2019-06-06,Florida,397457278.9483516,,397457278.9483516
2019-06-07,Florida,397546025.1362637,,397546025.1362637
2019-06-08,Florida,397634771.32417583,,397634771.32417583
2019-06-09,Florida,397723517.5120879,,397723517.5120879
2019-06-10,Florida,397812263.7,Beverages,397812263.7
2019-06-11,Florida,397364520.6968254,,397364520.6968254
2019-06-12,Florida,396916777.6936508,,396916777.6936508
2019-06-13,Florida,396469034.6904762,,396469034.6904762
2019-06-14,Florida,396021291.6873016,,396021291.6873016
2019-06-15,Florida,395573548.684127,,395573548.684127
2019-06-16,Florida,395125805.68095237,,395125805.68095237
2019-06-17,Florida,394678062.67777777,,394678062.67777777
2019-06-18,Florida,394230319.67460316,,394230319.67460316
2019-06-19,Florida,393782576.67142856,,393782576.67142856
2019-06-20,Florida,393334833.66825396,,393334833.66825396
2019-06-21,Florida,392887090.66507936,,392887090.66507936
2019-06-22,Florida,392439347.66190475,,392439347.66190475
2019-06-23,Florida,391991604.65873015,,391991604.65873015
2019-06-24,Florida,391543861.65555555,,391543861.65555555
2019-06-25,Florida,391096118.65238094,,391096118.65238094
2019-06-26,Florida,390648375.64920634,,390648375.64920634
2019-06-27,Florida,390200632.64603174,,390200632.64603174
2019-06-28,Florida,389752889.64285713,,389752889.64285713
2019-06-29,Florida,389305146.63968253,,389305146.63968253
2019-06-30,Florida,388857403.6365079,,388857403.6365079
2019-07-01,Florida,388409660.6333333,,388409660.6333333
2019-07-02,Florida,387961917.6301587,,387961917.6301587
2019-07-03,Florida,387514174.6269841,,387514174.6269841
2019-07-04,Florida,387066431.6238095,,387066431.6238095
2019-07-05,Florida,386618688.6206349,,386618688.6206349
2019-07-06,Florida,386170945.6174603,,386170945.6174603
2019-07-07,Florida,385723202.6142857,,385723202.6142857
2019-07-08,Florida,385275459.6111111,,385275459.6111111
2019-07-09,Florida,384827716.6079365,,384827716.6079365
2019-07-10,Florida,384379973.6047619,,384379973.6047619
2019-07-11,Florida,383932230.6015873,,383932230.6015873
2019-07-12,Florida,383484487.5984127,,383484487.5984127
2019-07-13,Florida,383036744.5952381,,383036744.5952381
2019-07-14,Florida,382589001.5920635,,382589001.5920635
2019-07-15,Florida,382141258.5888889,,382141258.5888889
2019-07-16,Florida,381693515.5857143,,381693515.5857143
2019-07-17,Florida,381245772.5825397,,381245772.5825397
2019-07-18,Florida,380798029.5793651,,380798029.5793651
2019-07-19,Florida,380350286.5761905,,380350286.5761905
2019-07-20,Florida,379902543.57301587,,379902543.57301587
2019-07-21,Florida,379454800.56984127,,379454800.56984127
2019-07-22,Florida,379007057.56666666,,379007057.56666666
2019-07-23,Florida,378559314.56349206,,378559314.56349206
2019-07-24,Florida,378111571.56031746,,378111571.56031746
2019-07-25,Florida,377663828.55714285,,377663828.55714285
2019-07-26,Florida,377216085.55396825,,377216085.55396825
2019-07-27,Florida,376768342.55079365,,376768342.55079365
2019-07-28,Florida,376320599.54761904,,376320599.54761904
2019-07-29,Florida,375872856.54444444,,375872856.54444444
2019-07-30,Florida,375425113.54126984,,375425113.54126984
2019-07-31,Florida,374977370.53809524,,374977370.53809524
2019-08-01,Florida,374529627.53492063,,374529627.53492063
2019-08-02,Florida,374081884.53174603,,374081884.53174603
2019-08-03,Florida,373634141.5285714,,373634141.5285714
2019-08-04,Florida,373186398.5253968,,373186398.5253968
2019-08-05,Florida,372738655.5222222,,372738655.5222222
2019-08-06,Florida,372290912.5190476,,372290912.5190476
2019-08-07,Florida,371843169.515873,,371843169.515873
2019-08-08,Florida,371395426.5126984,,371395426.5126984
2019-08-09,Florida,370947683.5095238,,370947683.5095238
2019-08-10,Florida,370499940.5063492,,370499940.5063492
2019-08-11,Florida,370052197.5031746,,370052197.5031746
2019-08-12,Florida,369604454.5,Beverages,369604454.5
2019-08-13,Florida,369893341.555,,369893341.555
2019-08-14,Florida,370182228.61,,370182228.61
2019-08-15,Florida,370471115.665,,370471115.665
2019-08-16,Florida,370760002.72,,370760002.72
2019-08-17,Florida,371048889.775,,371048889.775
2019-08-18,Florida,371337776.83,,371337776.83
2019-08-19,Florida,371626663.885,,371626663.885
2019-08-20,Florida,371915550.94,,371915550.94
2019-08-21,Florida,372204437.995,,372204437.995
2019-08-22,Florida,372493325.05,,372493325.05
2019-08-23,Florida,372782212.105,,372782212.105
2019-08-24,Florida,373071099.16,,373071099.16
2019-08-25,Florida,373359986.215,,373359986.215
2019-08-26,Florida,373648873.27,,373648873.27
2019-08-27,Florida,373937760.325,,373937760.325
2019-08-28,Florida,374226647.38,,374226647.38
2019-08-29,Florida,374515534.435,,374515534.435
2019-08-30,Florida,374804421.49,,374804421.49
2019-08-31,Florida,375093308.545,,375093308.545
2019-09-01,Florida,375382195.6,,375382195.6
2019-09-02,Florida,375671082.65500003,,375671082.65500003
2019-09-03,Florida,375959969.71,,375959969.71
2019-09-04,Florida,376248856.765,,376248856.765
2019-09-05,Florida,376537743.82,,376537743.82
2019-09-06,Florida,376826630.875,,376826630.875
2019-09-07,Florida,377115517.93,,377115517.93
2019-09-08,Florida,377404404.985,,377404404.985
2019-09-09,Florida,377693292.04,,377693292.04
2019-09-10,Florida,377982179.095,,377982179.095
